"track_name","artist_id","duration","release_date","popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","genre__TIKTOK","genre_TIKTOK DANCE","genre_TIKTOK OPM","genre_TIKTOK PHILIPPINES"
"Dance Monkey","2NjfBq1NflQcKSeiDooVjY",209754,"2019-05-10",0.67,0.825,0.593,6,0.732594314321473,0,0.0988,0.694244994523151,0.000161,0.17,0.54,0.271604938271605,0,0,0,1
"This City","6L1XC7NrmgWRlwAeLJvVtA",194853,"2019-12-11",0.83,0.605,0.377,11,0.739317003397104,1,0.0443,0.739654153752386,0,0.0808,0.519,0.123456790123457,0,0,0,1
"Wishful Drinking","5DD5GZd4ElmQTy9NleMvKJ",195110,"2019-10-25",0.59,0.809,0.35,7,0.681923833363132,0,0.305,0.55398114712618,4.58e-06,0.117,0.402,0.0864197530864197,0,0,0,1
"Go Crazy","7bXgB6jMjp9ATFy66eO08Z",176960,"2020-05-08",0.83,0.755,0.578,0,0.642088324691579,0,0.145,0.318862611561475,0,0.25,0.581,0.246913580246914,0,0,0,1
"Goddess Kinda Power","5iLaZnrGlRUHm2PwZ33dIt",169400,"2021-03-26",0.61,0.715,0.57,2,0.701662792776685,0,0.0382,0.0997886455910986,1.59e-06,0.165,0.47,0.314814814814815,0,0,0,1
"Nights Like This","7xptS6tXbeVdFQtecOPpjc",189819,"2021-04-16",0.42,0.782,0.772,1,0.735419274092616,1,0.0614,0.299689855442464,0,0.0933,0.67,0.728395061728395,0,0,0,1
"Dreamin'","5iLaZnrGlRUHm2PwZ33dIt",172320,"2020-11-20",0.51,0.722,0.687,0,0.690184158769891,0,0.139,0.109980479106994,2.82e-06,0.662,0.281,0.339506172839506,0,0,0,1
"Never Going Back","7xptS6tXbeVdFQtecOPpjc",184046,"2021-04-30",0.39,0.697,0.298,8,0.575934203468621,0,0.122,0.695254086950467,0.0194,0.19,0.14,0.12962962962963,0,0,0,1
"Lights Go Out","6oW4zCSDSA4RTCwFpatN3k",212173,"2020-09-04",0.36,0.639,0.845,1,0.779259789021992,0,0.0664,0.0185567051921337,0.00266,0.121,0.341,0.376543209876543,0,0,0,1
"Blinding Lights","1Xyo4u8uXC1ZmMpatF05PJ",200040,"2020-03-20",0.94,0.514,0.73,1,0.749293760057214,1,0.0598,0.00146267947339503,9.54e-05,0.0897,0.334,0.722222222222222,0,0,0,1
"Ways to Say I'm Beautiful","68W5IWYUEsW0ahQS7LPp9x",237349,"2020-11-11",0.32,0.656,0.501,7,0.658108349722868,1,0.0584,0.308771687288311,3.97e-05,0.0686,0.118,0.12962962962963,0,0,0,1
"T.S.O.F.H (The Story of Frankie's House)","6TmkQ3Z9t6MI2NyGKqgPCh",211200,"2021-03-26",0.32,0.815,0.752,7,0.807866976577865,1,0.0441,0.00118013359374645,0.372,0.0879,0.422,0.438271604938272,0,0,0,1
"Rags2Riches (feat. ATR Son Son)","45TgXXqMDdF8BkjA83OM7z",167183,"2020-04-03",0.71,0.904,0.252,5,0.334274986590381,0,0.11,0.296662578160515,0,0.104,0.227,0.395061728395062,0,0,0,1
"Pressure","1MpEKr48JzSZMwbifjxu8Z",158720,"2020-09-25",0.05,0.743,0.762,1,0.735276238154836,1,0.284,0.0601313131975667,0,0.22,0.472,0.654320987654321,0,0,0,1
"Firefly","7JKTCgpFrSFYQ920E8LlvH",187500,"2021-01-11",0.17,0.63,0.116,0,0.422242088324692,0,0.0454,0.868817984448877,0.844,0.147,0.299,0.45679012345679,0,0,0,1
"Train Wreck","4IWBUUAFIplrNtaOHcJPRM",208826,"2016-10-28",0.85,0.311,0.485,6,0.756731628821741,0,0.0365,0.707363196078263,0,0.0726,0.225,0.141975308641975,0,0,0,1
"Sicario","2Elhs91WcjpjOEi4Et4tUk",147240,"2020-07-17",0.32,0.711,0.648,5,0.687287681029859,1,0.0395,0.0649749568486851,0.000705,0.268,0.613,0.567901234567901,0,0,0,1
"Ice Me Out","3u579Gdap91lMptBSdXTpf",182662,"2019-10-18",0.6,0.864,0.488,1,0.623100303951368,1,0.52,0.0597276762266402,0.000678,0.0837,0.425,0.12962962962963,0,0,0,1
"Watermelon Sugar","6KImCVD70vtIoJWnq6nGn3",174000,"2019-11-17",0.75,0.548,0.816,0,0.810978008224566,1,0.0465,0.123098680662106,0,0.335,0.557,0.253086419753086,0,0,0,1
"3 Musketeers","2e7a6ZMxkwltCzbxHq8b3t",166857,"2020-07-07",0.7,0.91,0.617,0,0.595530126944395,1,0.0847,0.260335250777127,0,0.122,0.572,0.314814814814815,0,0,0,1
"Geek'd (feat. Lil Baby)","7DuTB6wdzqFJGFLSH17k8e",133690,"2018-09-18",0.68,0.855,0.562,9,0.707634543178974,0,0.299,0.489399231777935,7.89e-06,0.112,0.193,0.679012345679012,0,0,0,1
"Skechers (feat. Tyga) - Remix","3O5HD95HTEPgoPFOjAb7yV",163800,"2020-05-15",0.62,0.875,0.443,1,0.694689790809941,1,0.143,0.174562394455239,3.24e-05,0.0891,0.306,0.283950617283951,0,0,0,1
"Shake It","7vXwfZyDp3spzIVNXDaTPN",179946,"2007-09-18",0.7,0.618,0.955,4,0.824316109422492,1,0.0798,0.00221949879388228,3.09e-06,0.486,0.79,0.592592592592593,0,0,0,1
"Girls in the Hood","181bsRPaVXVlUKXrxwZfHK",154323,"2020-06-26",0.74,0.821,0.863,6,0.84852494189165,1,0.353,0.00830432613059977,0,0.0377,0.874,0.777777777777778,0,0,0,1
"Muffins In The Freezer","4DMkrFIqGXLycc4YLYTn1i",106015,"2020-07-03",0.56,0.965,0.412,0,0.650527445020561,1,0.434,0.078496795374724,1.12e-06,0.0867,0.486,0.407407407407407,0,0,0,1
"goosebumps","0Y5tJX1MQlPlqiwlOH1tJY",243836,"2016-09-16",0.87,0.841,0.728,7,0.840979796173789,1,0.0484,0.0854595331232067,0,0.149,0.43,0.469135802469136,0,0,0,1
"Don't Rush (feat. DaBaby)","6M6XXCcO5gI68XpIlrUL3Z",201960,"2020-06-12",0.74,0.959,0.508,2,0.680529232969784,1,0.257,0.145298714063065,9.82e-05,0.136,0.346,0.333333333333333,0,0,0,1
"Who's That What's That","3GViqleny7XZGug7Ym2Fjk",240000,"2020-05-29",0.62,0.86,0.668,7,0.657107098158412,1,0.221,0.426835501284322,1.85e-06,0.096,0.237,0.45679012345679,0,0,0,1
"In The Party","08PvCOlef4xdOr20jFSTPd",137361,"2019-10-28",0.61,0.88,0.556,9,0.727480779545861,1,0.333,0.00880887234425794,0,0.217,0.422,0.5,0,0,0,1
"Money Trees","2YZyLoL8N0Wb9xBt1NhZWg",386906,"2012-01-01",0.76,0.716,0.531,7,0.698480243161094,1,0.122,0.0709286021698515,0,0.224,0.344,0.111111111111111,0,0,0,1
"Blinding Lights","7KigP1NA8s7IiVIxP5ndwJ",176406,"2020-07-03",0.65,0.61,0.711,2,0.723296978365814,0,0.0797,0.179607856591821,0,0.373,0.5,0.283950617283951,0,0,0,1
"No Role Modelz","6l3HvQ5sa6mXTsMTB19rO5",292986,"2014-12-09",0.85,0.692,0.521,10,0.65878777042732,0,0.33,0.30372622515173,0,0.0565,0.463,0.283950617283951,0,0,0,1
"Gimme Love","3MZsBdqDrRTJihTHQrO6Dq",214557,"2020-04-16",0.71,0.482,0.631,5,0.714142678347935,1,0.0986,0.702317733941682,0.0242,0.209,0.0743,0.450617283950617,0,0,0,1
"I Love Girls","6dROiL44pIQZVNZ6Bc0OJO",233749,"2012-06-26",0.53,0.772,0.693,7,0.657858036831754,1,0.146,0.0222903471732042,0,0.175,0.645,0.407407407407407,0,0,0,1
"SUGAR","1Bl6wpkWCQ4KVgnASpvzzA",204533,"2019-08-23",0.78,0.453,0.538,1,0.667834793491865,1,0.0638,0.453071904394547,0,0.19,0.516,0.425925925925926,0,0,0,1
"Cars That Go Boom","0VxAPHwWkvVRCb5zSHI4Ag",234962,"2015-11-20",0.51,0.953,0.536,1,0.606222063293402,1,0.203,0.0162357926093062,1.74e-05,0.103,0.305,0.407407407407407,0,0,0,1
"Titig","7dxr6AabRWhsfYRyVJlErK",259114,"2019-12-15",0.64,0.797,0.447,8,0.659252637225103,1,0.28,0.147316898917698,0,0.0877,0.645,0.154320987654321,0,0,0,1
"Love","1juIpte4oHJ5ngVLPTUPuJ",216946,"2018-04-01",0.52,0.795,0.463,4,0.675344180225282,0,0.052,0.580217550236405,0,0.27,0.336,0.382716049382716,0,0,0,1
"Bounty","2iB7AJhJmkWkkehY9ccB0j",354087,"2020-02-10",0.52,0.847,0.584,0,0.689111389236546,1,0.0412,0.0649749568486851,0,0.0804,0.235,0.481481481481481,0,0,0,1
"Ivana","2EGJbNf0Hva2C2N6hvhMXD",246550,"2020-01-06",0.56,0.87,0.483,8,0.695404970498838,1,0.297,0.283544376605403,0,0.0526,0.611,0.283950617283951,0,0,0,1
"Pauwi Nako","0iqkVK6sTXi7DZWWOeKy8Q",341573,"2018-07-28",0.62,0.657,0.746,1,0.737028428392634,1,0.0464,0.017648522007549,0,0.107,0.467,0.512345679012346,0,0,0,1
"Neneng B","3lFMRWaEWZlfXdBig97kks",358015,"2019-05-15",0.04,0.848,0.447,5,0.583872698015376,0,0.078,0.242171587085433,0,0.0858,0.353,0.395061728395062,0,0,0,1
"Nadarang","6ogIjp0fsbUxlqy9q2rvrT",232960,"2017-12-08",0.59,0.839,0.535,1,0.712283211156803,1,0.0799,0.61452669276516,0,0.115,0.693,0.395061728395062,0,0,0,1
"Halik","7HJDRQAfEcFiARVehhM6qD",242718,"2020-01-17",0.52,0.658,0.812,10,0.693044877525478,1,0.057,0.338035367680485,0,0.334,0.942,0.160493827160494,0,0,0,1
"Your Soul","6chWbUfdu6ibyaCXM1w8kQ",178285,"2018-07-01",0.63,0.846,0.851,9,0.824852494189165,1,0.372,0.0246112597560317,0,0.153,0.822,0.530864197530864,0,0,0,1
"Me & You <U+25D1>","0Vw76uk7P8yVtTClWyOhac",243600,"2018-04-27",0,0.769,0.546,0,0.665760772394064,0,0.0387,0.650854020148549,0.000231,0.0948,0.603,0.407407407407407,0,0,0,1
"Sunday","6chWbUfdu6ibyaCXM1w8kQ",154681,"2018-07-01",0.51,0.838,0.7,2,0.774289290184159,1,0.382,0.150344176199647,1.86e-06,0.239,0.798,0.185185185185185,0,0,0,1
"I Will Be Okay","7BhFHZkSEe09pVDQZC6kVf",125200,"2017-08-10",0.25,0.566,0.214,0,0.600715179688897,1,0.0441,0.960645395334663,0,0.0984,0.543,0.623456790123457,0,0,0,1
"Why Not Me","6chWbUfdu6ibyaCXM1w8kQ",195000,"2018-07-01",0.61,0.905,0.721,7,0.713963883425711,1,0.31,0.484353769641353,0,0.528,0.695,0.567901234567901,0,0,0,1
"walk but in a garden","5XBb04uBpKPWPWC2jXgGqb",110250,"2019-06-19",0.01,0.773,0.403,8,0.546075451457179,0,0.0449,0.866799799594244,0.944,0.1,0.537,0.160493827160494,0,0,0,1
"human","7H55rcKCfwqkyDFH9wpKM6",250706,"2014-03-28",0.68,0.439,0.489,8,0.73670659753263,1,0.0368,0.133189604935269,0.000643,0.114,0.253,0.555555555555556,0,0,0,1
"Laxed – Siren Beat","56mfhUDKa1vec6rSLZV5Eg",201990,"2020-04-24",0.62,0.736,0.62,0,0.658215626676202,0,0.11,0.0582140375856656,0.692,0.318,0.959,0.592592592592593,0,0,0,1
"Oops (feat. Charlie Puth)","3e7awlrlDSwF3iM0WBjGMp",204760,"2017-11-24",0,0.831,0.657,11,0.812694439477919,0,0.0483,0.42481731642969,0,0.132,0.916,0.314814814814815,0,0,0,1
"Fight Song","3QLIkT4rD2FMusaqmkepbq",204013,"2016-01-01",0.79,0.564,0.714,7,0.78315751832648,1,0.129,0.0553885787891799,0,0.155,0.33,0.753086419753086,0,0,0,1
"Back to You (feat. Bebe Rexha & Digital Farm Animals)","57WHJIHrjOE3iAxpihhMnp",190427,"2017-07-21",0.72,0.683,0.53,5,0.785624888253174,0,0.142,0.208871536983994,0,0.394,0.645,0.12962962962963,0,0,0,1
"So Sick","21E3waRsmPlU7jZsS13rcj",207186,"2006-01-01",0.77,0.452,0.574,6,0.663400679420704,1,0.31,0.248226141649331,0,0.189,0.58,0.240740740740741,0,0,0,1
"Stupid Love performed by Salbakutah","6TcTgRYJBQzadIFeXXWA3I",324586,"2002-01-06",0.49,0.762,0.621,10,0.687108886107635,1,0.0742,0.301708040297097,2.11e-06,0.0743,0.714,0.123456790123457,0,0,0,1
"Hanggang Kailan - Umuwi Ka Na Baby","1EUmQM6xgUQLUkJVcvSdey",261866,"2005-03-24",0.63,0.556,0.674,0,0.762560343286251,1,0.0296,0.117044126098208,2.19e-06,0.226,0.399,0.567901234567901,0,0,0,1
"Pasipsip Naman (feat. Eman & Third Flo')","74yfTxb5doXjUcv0g1DaMi",323489,"2015-04-06",0.38,0.719,0.699,8,0.772358305024137,1,0.0434,0.403626375456047,0,0.17,0.794,0.524691358024691,0,0,0,1
"Simpleng Tao","7HJDRQAfEcFiARVehhM6qD",244600,"2003-09-01",0.59,0.753,0.686,1,0.747148220990524,1,0.0409,0.181626041446453,0.0153,0.0472,0.962,0.209876543209877,0,0,0,1
"Teach Me How to Dougie","1EeArivTpzLNCqubV95255",237480,"2011-07-12",0.69,0.846,0.438,11,0.783372072233149,1,0.141,0.20180788999278,9.43e-05,0.0939,0.512,0.191358024691358,0,0,0,1
"Ice Cream (with Selena Gomez)","41MozSoPIsD1dJM0CLPjZF",175813,"2020-08-28",0.73,0.79,0.729,9,0.824065796531378,1,0.334,0.0345003655437318,9.31e-05,0.0411,0.904,0.654320987654321,0,0,0,1
"Dynamite","3Nrfpe0tUJi4K4DXYWgMUX",199053,"2020-08-21",0.09,0.746,0.765,6,0.803790452351153,0,0.0993,0.0112912397154561,0,0.0936,0.737,0.37037037037037,0,0,0,1
"Coño","07YZf4WDAMNwqr4jfgOZ8y",111852,"2020-07-03",0.72,0.899,0.528,9,0.766887180404076,1,0.181,0.000548441734246428,0.0101,0.105,0.456,0.283950617283951,0,0,0,1
"The Real Slim Shady","7dGJo4pcD2V6oG8kP0tJRR",284200,"2000-05-23",0.84,0.949,0.661,5,0.809726443768997,0,0.0572,0.0304639958344665,0,0.0454,0.76,0.314814814814815,0,0,0,1
"Loving Is Easy","7pbDxGE6nQSZVfiFdq9lOL",155720,"2017-10-11",0.77,0.756,0.609,3,0.678026104058645,1,0.0544,0.218962461257158,0.00474,0.096,0.537,0.388888888888889,0,0,0,1
"Lexi","3lFMRWaEWZlfXdBig97kks",229067,"2018-08-06",0.04,0.704,0.481,5,0.539674593241552,1,0.372,0.00266349946190146,0,0.11,0.178,0.12962962962963,0,0,0,1
"Ayy Macarena","5LHRHt1k9lMyONurDHEdrp",131606,"2019-11-13",0.75,0.816,0.629,2,0.762381548364026,1,0.226,0.134198697362586,0,0.0692,0.714,0.259259259259259,0,0,0,1
"Bambambam","0touaoSr4QOLYxBJ9lmGgK",211182,"2019-05-24",0.37,0.828,0.834,11,0.803826211335598,1,0.227,0.153371453481596,0,0.223,0.786,0.41358024691358,0,0,0,1
"10,000 Hours (with Justin Bieber)","7z5WFjZAIYejWy0NI5lv4T",167693,"2019-10-04",0.84,0.654,0.63,10,0.79542284999106,1,0.0259,0.154380545908912,0,0.111,0.43,0.222222222222222,0,0,0,1
"On ne s'aimera plus jamais","07sMHU0vu01xrz1gnNrNry",227933,"1999-10-07",0.47,0.798,0.903,4,0.798605399606651,0,0.0463,0.179607856591821,7.38e-05,0.0634,0.96,0.438271604938272,0,0,0,1
"Solo","5tKXB9uuebKE34yowVaU3C",194266,"2010-02-08",0.54,0.73,0.728,11,0.850169855176113,1,0.0291,0.198780612710831,0,0.197,0.68,0.469135802469136,0,0,0,1
"Get Busy","3Isy6kedDrgPYoTS1dazA9",211666,"2002-11-12",0.75,0.735,0.824,10,0.813338101197926,0,0.036,0.620581247329059,0,0.158,0.726,0.283950617283951,0,0,0,1
"Blow The Speakers Up","6w3WTHXhYnXWRPLal2dsjY",195813,"2020-08-05",0.21,0.683,0.626,11,0.600786697657786,1,0.125,0.0170430665511592,0.0276,0.0955,0.501,0.432098765432099,0,0,0,1
"Dalaga","0WleeEe3UurwlNbDGhb5Yz",297932,"2018-07-23",0.54,0.94,0.499,8,0.599499374217772,1,0.0825,0.539853853143752,0.000119,0.0889,0.537,0.345679012345679,0,0,0,1
"Hayaan Mo Sila","2iB7AJhJmkWkkehY9ccB0j",367229,"2018-01-13",0.57,0.708,0.704,5,0.791739674593242,1,0.0624,0.71644502792411,0,0.066,0.71,0.160493827160494,0,0,0,1
"Kahit Bata Pa Ako","30WmJkQ2BeBNgb27jhf11u",239653,"2005-02-02",0.38,0.876,0.499,8,0.737850885034865,1,0.0994,0.1412623443538,1.51e-05,0.444,0.886,0.228395061728395,0,0,0,1
"My Banyo Queen (ah-ah, umh-umh) featuring: Rica Peralejo","6TcTgRYJBQzadIFeXXWA3I",350853,"2002-01-06",0.49,0.972,0.749,2,0.693938852136599,1,0.0555,0.00921250931518447,0.00124,0.0474,0.973,0.376543209876543,0,0,0,1
"Alabang Girls","6TcTgRYJBQzadIFeXXWA3I",169466,"2008-10-17",0.41,0.695,0.946,0,0.695083139638834,1,0.0758,0.0210794362604246,0,0.325,0.808,0.598765432098765,0,0,0,1
"Itsumo","6yWyoXqS0w6DOb1Oae6cZZ",255163,"2004-06-15",0.44,0.925,0.43,8,0.625317360986948,1,0.0416,0.288589838741985,0,0.139,0.924,0.246913580246914,0,0,0,1
"Sasakyan Kita","4AvwdY7LTgEtkxMMm66Vfe",238880,"2004-02-13",0.35,0.805,0.947,2,0.739960665117111,1,0.035,0.221989738539107,0,0.0481,0.994,0.469135802469136,0,0,0,1
"Numb (Remix)","3MwmjpfJvIoCarmc1eehbu",191186,"2018-11-25",0,0.525,0.793,6,0.696334704094404,0,0.0306,0.0154285186674531,0.171,0.124,0.262,0.395061728395062,0,0,0,1
"Dessert","46GXASE9LHzyssNqKOInUu",210983,"2015-03-17",0.59,0.868,0.679,6,0.713284462721259,1,0.0397,0.0806158894720883,1.22e-06,0.0504,0.75,0.265432098765432,0,0,0,1
"Time After Time","5IUvXYeMtVmp8YJWf0eqvf",254026,"1998-08-10",0.46,0.757,0.557,0,0.648811013767209,1,0.0328,0.204835167274729,0.00595,0.0773,0.415,0.481481481481481,0,0,0,1
"Frikitona","7GDye5bCofmJk6vcMkVIw4",173160,"2019-05-17",0.13,0.869,0.535,6,0.592597890219918,0,0.257,0.0286476294652971,0.00343,0.0802,0.544,0.12962962962963,0,0,0,1
"comethru","3gIRvgZssIb9aiirIg0nI3",181613,"2018-09-28",0.8,0.795,0.178,0,0.532701591274808,1,0.0574,0.612508507910528,0,0.623,0.608,0.246913580246914,0,0,0,1
"Intentions","1uNFoZAHBGtllmzznpCI3s",212868,"2020-02-07",0.78,0.811,0.553,9,0.723904881101377,1,0.0552,0.319871703988791,0,0.105,0.86,0.580246913580247,0,0,0,1
"Ever After - EK Beach Mix","1mCY2mHctggfYiEqpCgcSz",395389,"2018-05-11",0.5,0.745,0.702,11,0.70842124083676,0,0.0434,0.24318067951275,0.00237,0.0693,0.638,0.450617283950617,0,0,0,1
"Binalewala - Original Version","6ZdzYE3CEgY0Umgi3Dsgv8",268486,"2019-10-07",0.58,0.501,0.57,10,0.729411764705882,1,0.0337,0.574162995672507,0,0.0649,0.311,0.530864197530864,0,0,0,1
"Angel","5EvFsr3kj42KNv97ZEnqij",235133,"2000-01-01",0,0.74,0.766,6,0.856391918469515,1,0.178,0.117044126098208,0,0.0406,0.807,0.722222222222222,0,0,0,1
"Believer","53XhwfbYqKCa1cC15pYq2q",204346,"2017-06-23",0,0.772,0.78,10,0.808153048453424,0,0.108,0.0516549368081095,0,0.119,0.719,0.438271604938272,0,0,0,1
"In The End - Mellen Gi Remix","73jlPRxT7z5xk29sMqFDjU",218188,"2019-03-22",0.77,0.618,0.611,7,0.723547291256928,0,0.11,0.481326492359404,0.0333,0.162,0.224,0.209876543209877,0,0,0,1
"Sinabmarin","6TcTgRYJBQzadIFeXXWA3I",317640,"2002-01-28",0.49,0.984,0.608,5,0.648346146969426,1,0.0553,0.0106857842590663,0,0.118,0.972,0.376543209876543,0,0,0,1
"I'm a Slave 4 U","26dSoYclwsYLMAKD3tpOr4",203600,"2001-10-31",0.71,0.847,0.843,5,0.833506168424817,0,0.106,0.418762761865792,0.000134,0.107,0.963,0.345679012345679,0,0,0,1
"Where Is The Love?","1yxSLGMDHlW21z4YXirZDS",272533,"2003-01-01",0.75,0.835,0.687,5,0.847774003218309,1,0.184,0.101907739688463,0,0.132,0.828,0.246913580246914,0,0,0,1
"At My Worst","1W7FNibLa0O0b572tB2w7t",170344,"2020-07-17",0.82,0.813,0.415,0,0.749579831932773,1,0.0349,0.784054220554305,0,0.131,0.667,0.234567901234568,0,0,0,1
"9 Lives (Certified West Coast Killer) (feat. Too $hort & Ty$)","7ibAWtDtmEfaVhc1FJ3Vl9",234880,"2014-02-11",0.57,0.647,0.719,1,0.752225996781691,1,0.0851,0.238135217376168,0,0.0944,0.39,0.246913580246914,0,0,0,1
"Everytime Tha Beat Drop - R&B Edit with No Rap","6nzxy2wXs6tLgzEtqOkEi2",173826,"2006-07-24",0.42,0.74,0.615,7,0.674021097800823,1,0.145,0.0234003488432521,0,0.0939,0.725,0.172839506172839,0,0,0,1
"Beggin (original version)","6c4sUNBgdonFJz8Kx2VsGz",216146,"2007-12-03",0.72,0.715,0.8,4,0.777543357768639,0,0.057,0.0273358093097858,0,0.0648,0.445,0.462962962962963,0,0,0,1
"Famous","5zfEatKLDdRkgbw6sdLBAQ",204300,"2020-08-27",0.58,0.838,0.624,1,0.758591096012873,0,0.047,0.148325991345014,1.88e-05,0.105,0.52,0.345679012345679,0,0,0,1
"FML","0vRvGUQVUjytro0xpb26bs",223000,"2018-06-03",0.76,0.822,0.575,5,0.748721616306097,1,0.0934,0.114016848816259,0,0.106,0.616,0.283950617283951,0,0,0,1
"Officially Missing You - Midi Mafia Mix aka Radio Main","0le01dl1WllSHhjEXRl4in",204146,"2003-01-01",0.57,0.733,0.605,2,0.567709637046308,1,0.0836,0.0623513165376626,0.0366,0.251,0.9,0.314814814814815,0,0,0,1
"Lemon Tree","48YpLxYeeTr5xX9zoR6ts4",334971,"2020-09-30",0,0.912,0.784,11,0.826282853566959,0,0.0521,0.236117032521535,0.222,0.365,0.903,0.469135802469136,0,0,0,1
"(Dying Inside) To Hold You - Heartbreak Radio Edit","7JLwBH0X2G8tgHceqvOu5B",225173,"2010-04-06",0.4,0.52,0.669,0,0.499302699803326,1,0.0417,0.0110894212299929,4.83e-05,0.13,0.694,0.919753086419753,0,0,0,1
"Take You Down","7bXgB6jMjp9ATFy66eO08Z",245933,"2007-11-06",0.67,0.387,0.64,11,0.753477561237261,0,0.081,0.107962294252361,0,0.319,0.617,0.037037037037037,0,0,0,1
"Thug Cry","7CnxjDbOLSjMEAcyehjztA",138390,"2020-04-24",0.44,0.741,0.477,7,0.500053638476667,1,0.199,0.0216848917168144,0.0105,0.0919,0.276,0.722222222222222,0,0,0,1
"Something Just Like This","69GGBxA162lTqCwzJG5jLp",247160,"2017-04-07",0.83,0.617,0.635,11,0.719435008045771,0,0.0317,0.0502422074098666,1.44e-05,0.164,0.446,0.302469135802469,0,0,0,1
"Savage Love (Laxed – Siren Beat) [BTS Remix]","56mfhUDKa1vec6rSLZV5Eg",184905,"2020-10-02",0.79,0.758,0.598,0,0.757840157339531,0,0.0868,0.161444192900127,0,0.295,0.658,0.592592592592593,0,0,0,1
"No Matter What I Do All I Think About Is You","6fFpDTKIIZJGSv07b6nQfj",288623,"2019-11-29",0.39,0.647,0.767,0,0.723261219381369,1,0.0879,0.169516932318657,0,0.121,0.62,0.703703703703704,0,0,0,1
"Mad at Disney","3QJUFtGBGL05vo0kCJZsmT",136838,"2020-07-24",0.78,0.738,0.621,0,0.699982120507778,1,0.0486,0.427844593711639,7.39e-06,0.692,0.715,0.37037037037037,0,0,0,1
"comethru","1MwLL0gQq4qgfvzLyve6YT",178886,"2019-01-01",0.44,0.764,0.302,0,0.747505810834972,1,0.034,0.550953869844231,0,0.12,0.603,0.246913580246914,0,0,0,1
"Imahe","28B54RKpJrEmDoGSTjsfY6",321817,"2018-11-30",0.68,0.604,0.446,9,0.675058108349723,1,0.0341,0.635717633738804,0,0.0859,0.199,0.555555555555556,0,0,0,1
"Party Legends","53PnP2ELbN4kAXfsjQzl6A",185660,"2020-04-18",0.47,0.828,0.874,7,0.916502771321294,1,0.0475,0.1412623443538,4.95e-05,0.331,0.685,0.320987654320988,0,0,0,1
"When I Lose Control (TikTok Dance Challenge)","2VKPAleFIMJop2TYK2r5qt",155976,"2020-03-04",0.33,0.83,0.684,5,0.815447881280172,0,0.051,0.0730476962672158,1.36e-05,0.304,0.531,0.432098765432099,0,0,0,1
"I'm a Savage (TikTok Dance)","2VKPAleFIMJop2TYK2r5qt",131486,"2020-04-14",0.38,0.897,0.575,4,0.665117110674057,1,0.224,0.0331885453882206,0,0.121,0.799,0.191358024691358,0,0,0,1
"Wrap Me In Plastic - Tobu Remix","0fEj1fYIQwWj1bzzAto9rp",208126,"2020-03-27",0.46,0.731,0.62,5,0.846951546576077,0,0.0951,0.138235067071851,0,0.154,0.624,0.222222222222222,0,0,0,1
"Intentions","1MwLL0gQq4qgfvzLyve6YT",213342,"2021-03-12",0.26,0.779,0.633,9,0.727051671732523,1,0.0533,0.225017015821056,0,0.0989,0.85,0.580246913580247,0,0,0,1
"Kalawakan","4kAE4mhtxB8P57pxAgWWVM",293688,"2019-08-04",0.12,0.524,0.431,2,0.625961022706955,1,0.032,0.151353268626963,0,0.0996,0.152,0.148148148148148,0,0,0,1
"KLWKN","52gTrzyF0DyfkFl1DQz9Oq",256572,"2019-01-31",0.67,0.493,0.394,2,0.711281959592348,1,0.0366,0.580217550236405,0,0.267,0.375,0.604938271604938,0,0,0,1
"Left Foot Up Right Foot Slide","6P4EuWoUNsKfVVPk4Z5VWT",248292,"2020-04-28",0.43,0.63,0.615,8,0.703271947076703,0,0.347,0.142271436781116,0,0.113,0.809,0.166666666666667,0,0,0,1
"Answer The Phone","4PINIuQ6zcjifa1Nw3btfR",198320,"2004-01-01",0.37,0.826,0.97,6,0.786661898802074,1,0.0487,0.0990822808919772,0.00053,0.069,0.669,0.333333333333333,0,0,0,1
"Someone You Loved (Remix)","2VKPAleFIMJop2TYK2r5qt",145920,"2020-03-13",0.46,0.833,0.736,1,0.753370284283926,1,0.045,0.0445912898168951,0,0.148,0.787,0.438271604938272,0,0,0,1
"Make It With You","4DAcJXcjX0zlQAZAPAx4Zb",209782,"2019-12-13",0.67,0.558,0.458,4,0.578473091364205,1,0.0485,0.706354103650947,2.11e-05,0.186,0.342,0.203703703703704,0,0,0,1
"Come Closer I'll Give You All My Love","3L8tjDceNpXHCoKoLStDuh",151536,"2019-11-29",0.43,0.735,0.556,10,0.756552833899517,0,0.0411,0.0608376778966881,0,0.112,0.241,0.450617283950617,0,0,0,1
"Chain Hang Low (Trap Remix) [TikTok Dance]","62B4DjrvC9TInPtSt6UiLS",145964,"2020-06-19",0.42,0.675,0.939,1,0.824924012158055,1,0.0373,0.0280421740089073,0.00774,0.0924,0.718,0.722222222222222,0,0,0,1
"Up Down Right Down Tik","3xslhIqPZexnRRNQuYk50a",103497,"2020-08-13",0.35,0.868,0.363,7,0.452279635258359,1,0.111,0.304735317579046,0.84,0.155,0.571,0.487654320987654,0,0,0,1
"Don't Stay Awake for Too Long (TikTok Dance)","2VKPAleFIMJop2TYK2r5qt",173020,"2020-04-14",0.38,0.865,0.482,0,0.766422313606294,1,0.294,0.797172422109417,4.35e-06,0.163,0.623,0.555555555555556,0,0,0,1
